bID,pID,AB,H,PA,RL,SAC,SO,TB,W,matchID,AVG,OBP,ov_AB,ov_H,ov_PA,ov_SAC,ov_SO,ov_TB,ov_W,ov_FACED,ov_AVG,ov_OBP,ov_SO_PCT,ov_W_PCT,ov_H_PCT,ovp_AB,ovp_H,ovp_PA,ovp_SAC,ovp_SO,ovp_TB,ovp_W,ovp_FACED,ovp_SO_PCT,ovp_W_PCT,ovp_H_PCT,ovp_AVG,ovp_OBP
guzmc001,suppj001,49,10,50,R,1,6,12,1,guzmc001_suppj001,0.204081632653,0.22,937,244,977,18,156,400,40,27,0.260405549626,0.290685772774,0.159672466735,0.0409416581372,0.249744114637,3245,954,3616,39,395,1944,371,96,0.109236725664,0.102599557522,0.263827433628,0.293990755008,0.36642699115
guzmc001,weavj002,31,8,31,R,1,8,13,0,guzmc001_weavj002,0.258064516129,0.258064516129,937,244,977,18,156,400,40,27,0.260405549626,0.290685772774,0.159672466735,0.0409416581372,0.249744114637,1958,564,2149,26,301,1168,191,60,0.14006514658,0.0888785481619,0.26244765007,0.288049029622,0.351326198232
guzmc001,welld001,30,6,30,L,0,7,18,0,guzmc001_welld001,0.2,0.2,937,244,977,18,156,400,40,27,0.260405549626,0.290685772774,0.159672466735,0.0409416581372,0.249744114637,3351,983,3559,23,495,1947,208,80,0.139084012363,0.0584433829727,0.276201180107,0.293345270069,0.33464456308
guzmc001,westj001,23,4,26,R,1,4,8,3,guzmc001_westj001,0.173913043478,0.269230769231,937,244,977,18,156,400,40,27,0.260405549626,0.290685772774,0.159672466735,0.0409416581372,0.249744114637,1981,560,2195,22,250,1011,214,62,0.113895216401,0.0974943052392,0.255125284738,0.282685512367,0.352619589977
guzmc001,zitob001,34,5,36,L,0,7,5,2,guzmc001_zitob001,0.147058823529,0.194444444444,937,244,977,18,156,400,40,27,0.260405549626,0.290685772774,0.159672466735,0.0409416581372,0.249744114637,3801,931,4299,44,673,1744,498,108,0.156548034427,0.115840893231,0.216561991161,0.244935543278,0.332402884392
kinsi001,bakes002,32,11,34,R,0,4,15,2,kinsi001_bakes002,0.34375,0.382352941176,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,952,289,1039,6,158,561,87,29,0.152069297401,0.0837343599615,0.278152069297,0.303571428571,0.361886429259
kinsi001,bedae001,43,13,47,L,0,5,21,4,kinsi001_bedae001,0.302325581395,0.36170212766,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,1067,283,1181,8,249,505,114,36,0.21083827265,0.0965283657917,0.239627434378,0.265229615745,0.336155800169
kinsi001,blanj001,26,6,27,R,1,3,12,1,kinsi001_blanj001,0.230769230769,0.259259259259,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,1345,388,1465,16,190,766,120,43,0.129692832765,0.0819112627986,0.264846416382,0.288475836431,0.346757679181
kinsi001,cahit001,34,7,38,R,0,3,9,4,kinsi001_cahit001,0.205882352941,0.289473684211,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,484,138,547,8,57,242,63,17,0.104204753199,0.115173674589,0.252285191956,0.285123966942,0.367458866545
kinsi001,carmf001,22,4,26,R,0,6,6,4,kinsi001_carmf001,0.181818181818,0.307692307692,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,1333,394,1524,14,183,738,191,46,0.120078740157,0.12532808399,0.258530183727,0.295573893473,0.383858267717
kinsi001,dankj001,41,14,43,L,0,4,38,2,kinsi001_dankj001,0.341463414634,0.372093023256,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,1544,424,1690,15,244,822,146,45,0.144378698225,0.0863905325444,0.250887573964,0.274611398964,0.337278106509
kinsi001,garzm001,22,5,26,R,0,3,5,4,kinsi001_garzm001,0.227272727273,0.346153846154,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,860,231,952,9,151,431,92,28,0.158613445378,0.0966386554622,0.242647058824,0.268604651163,0.339285714286
kinsi001,greiz001,29,5,29,R,0,7,9,0,kinsi001_greiz001,0.172413793103,0.172413793103,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,1969,535,2123,8,426,1011,154,58,0.200659444183,0.0725388601036,0.252001884126,0.271711528695,0.32454074423
kinsi001,guthj001,42,14,45,R,1,5,25,3,kinsi001_guthj001,0.333333333333,0.377777777778,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,2362,681,2604,32,331,1403,242,66,0.127112135177,0.0929339477727,0.261520737327,0.288314987299,0.3544546851
kinsi001,hared001,39,8,42,R,0,6,14,3,kinsi001_hared001,0.205128205128,0.261904761905,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,2422,681,2570,25,500,1344,148,73,0.194552529183,0.0575875486381,0.264980544747,0.281172584641,0.322568093385
kinsi001,hernf002,80,19,94,R,0,13,41,14,kinsi001_hernf002,0.2375,0.351063829787,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,3196,855,3514,29,734,1508,318,79,0.208878770632,0.0904951622083,0.243312464428,0.267521902378,0.333807626636
kinsi001,iwakh001,23,9,26,R,0,5,23,3,kinsi001_iwakh001,0.391304347826,0.461538461538,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,135,36,144,0,29,76,9,5,0.201388888889,0.0625,0.25,0.266666666667,0.3125
kinsi001,kazms001,36,5,41,L,1,3,13,5,kinsi001_kazms001,0.138888888889,0.243902439024,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,1355,347,1541,20,300,700,186,40,0.194678780013,0.120700843608,0.225178455548,0.256088560886,0.345879299156
kinsi001,lackj001,42,16,47,R,1,1,39,5,kinsi001_lackj001,0.380952380952,0.446808510638,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,3806,1068,4179,36,708,2006,373,98,0.169418521177,0.0892558028236,0.255563531945,0.280609563847,0.344819334769
kinsi001,lestj001,32,7,35,L,0,4,15,3,kinsi001_lestj001,0.21875,0.285714285714,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,2310,605,2576,22,539,1149,266,63,0.209239130435,0.103260869565,0.234860248447,0.261904761905,0.338121118012
kinsi001,mccab001,25,5,27,R,0,3,7,2,kinsi001_mccab001,0.2,0.259259259259,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,238,71,250,4,32,130,12,8,0.128,0.048,0.284,0.298319327731,0.332
kinsi001,pricd001,26,5,28,L,1,3,15,2,kinsi001_pricd001,0.192307692308,0.25,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,1339,343,1471,10,300,663,132,37,0.203942895989,0.0897348742352,0.233174711081,0.256161314414,0.322909585316
kinsi001,salec001,22,6,27,L,0,3,14,5,kinsi001_salec001,0.272727272727,0.407407407407,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,495,135,553,3,123,254,58,16,0.222423146474,0.104882459313,0.244122965642,0.272727272727,0.349005424955
kinsi001,sante001,57,20,63,R,0,5,39,6,kinsi001_sante001,0.350877192982,0.412698412698,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,2442,657,2714,30,441,1365,272,70,0.162490788504,0.100221075903,0.242078113486,0.269041769042,0.342299189388
kinsi001,saunj001,37,13,43,L,2,1,37,6,kinsi001_saunj001,0.351351351351,0.441860465116,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,938,279,1027,4,102,553,89,31,0.0993184031159,0.0866601752678,0.271665043817,0.297441364606,0.358325219085
kinsi001,shiej002,51,10,55,R,0,4,22,4,kinsi001_shiej002,0.196078431373,0.254545454545,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,3304,905,3550,24,654,1785,246,85,0.184225352113,0.0692957746479,0.254929577465,0.273910411622,0.324225352113
kinsi001,vargj001,59,19,63,L,0,2,41,4,kinsi001_vargj001,0.322033898305,0.365079365079,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,826,224,912,7,111,444,86,26,0.121710526316,0.094298245614,0.245614035088,0.271186440678,0.339912280702
kinsi001,verlj001,29,4,35,R,0,6,6,6,kinsi001_verlj001,0.137931034483,0.285714285714,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,3369,877,3684,33,738,1626,315,85,0.200325732899,0.0855048859935,0.238056460369,0.260314633422,0.323561346363
kinsi001,weavj003,85,20,91,R,0,9,42,6,kinsi001_weavj003,0.235294117647,0.285714285714,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,2409,635,2626,23,435,1256,217,65,0.165651180503,0.0826351865956,0.241812642803,0.263594852636,0.324447829398
kinsi001,willj003,25,9,28,R,0,0,23,3,kinsi001_willj003,0.36,0.428571428571,959,254,1060,7,108,531,101,25,0.264859228363,0.334905660377,0.101886792453,0.0952830188679,0.239622641509,157,46,175,2,18,89,18,6,0.102857142857,0.102857142857,0.262857142857,0.292993630573,0.365714285714
hernj001,ashba002,27,10,28,R,0,9,14,1,hernj001_ashba002,0.37037037037,0.392857142857,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,1692,508,1879,19,240,1025,187,47,0.127727514635,0.0995210218201,0.270356572645,0.300236406619,0.369877594465
hernj001,astap001,35,10,37,R,0,11,14,2,hernj001_astap001,0.285714285714,0.324324324324,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,2304,699,2595,27,400,1427,291,62,0.154142581888,0.112138728324,0.26936416185,0.303385416667,0.381502890173
hernj001,clemm001,27,7,30,R,0,10,11,3,hernj001_clemm001,0.259259259259,0.333333333333,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,1266,340,1488,9,269,677,222,46,0.180779569892,0.149193548387,0.228494623656,0.268562401264,0.377688172043
hernj001,desse001,30,7,36,R,0,6,13,6,hernj001_desse001,0.233333333333,0.361111111111,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,668,195,746,8,89,403,78,23,0.119302949062,0.104557640751,0.261394101877,0.291916167665,0.365951742627
hernj001,estes001,39,9,43,L,0,11,21,4,hernj001_estes001,0.230769230769,0.302325581395,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,1434,412,1671,19,247,772,237,47,0.147815679234,0.141831238779,0.246558946738,0.287308228731,0.388390185518
hernj001,fassj001,23,6,26,L,0,7,10,3,hernj001_fassj001,0.260869565217,0.346153846154,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,1259,345,1393,11,245,612,134,42,0.175879396985,0.0961952620244,0.247666905958,0.27402700556,0.343862167983
hernj001,gardm001,22,3,27,R,0,9,14,5,hernj001_gardm001,0.136363636364,0.296296296296,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,1051,316,1170,13,171,623,119,30,0.146153846154,0.101709401709,0.270085470085,0.30066603235,0.371794871795
hernj001,glavt001,37,7,38,L,0,9,15,1,hernj001_glavt001,0.189189189189,0.210526315789,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,5166,1496,5805,58,642,2776,639,114,0.110594315245,0.11007751938,0.257708871662,0.289585753,0.367786391042
hernj001,hampm001,43,11,43,L,0,11,23,0,hernj001_hampm001,0.255813953488,0.255813953488,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,2671,794,2979,27,328,1431,308,72,0.110104061766,0.103390399463,0.266532393421,0.297266941221,0.369922792884
hernj001,harnp001,25,6,27,R,0,6,16,2,hernj001_harnp001,0.24,0.296296296296,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,922,279,1023,13,155,630,101,27,0.151515151515,0.0987292277615,0.272727272727,0.302603036876,0.371456500489
hernj001,hernl003,26,8,26,R,0,8,10,0,hernj001_hernl003,0.307692307692,0.307692307692,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,4953,1499,5519,73,685,2885,566,129,0.124116687806,0.102554810654,0.271607175213,0.3026448617,0.374161985867
hernj001,johnr005,34,9,38,L,0,18,17,4,hernj001_johnr005,0.264705882353,0.342105263158,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,4005,980,4438,36,1166,1949,433,106,0.262730959892,0.0975664713835,0.220820189274,0.244694132335,0.318386660658
hernj001,kiled001,38,11,47,R,0,13,27,9,hernj001_kiled001,0.289473684211,0.425531914894,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,1937,556,2185,25,363,1146,248,51,0.166132723112,0.113501144165,0.254462242563,0.287041817243,0.367963386728
hernj001,leita001,30,5,34,L,0,9,11,4,hernj001_leita001,0.166666666667,0.264705882353,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,2407,651,2815,23,453,1208,408,72,0.160923623446,0.144937833037,0.231261101243,0.270461154965,0.376198934281
hernj001,liebj001,24,6,26,R,0,5,12,2,hernj001_liebj001,0.25,0.307692307692,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,2502,765,2684,28,407,1546,182,73,0.151639344262,0.0678092399404,0.285022354694,0.305755395683,0.352831594635
hernj001,limaj001,32,11,34,R,0,9,29,2,hernj001_limaj001,0.34375,0.382352941176,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,954,298,1051,8,110,668,97,34,0.104662226451,0.0922930542341,0.283539486204,0.312368972746,0.375832540438
hernj001,maddg002,39,8,40,R,0,18,16,1,hernj001_maddg002,0.205128205128,0.225,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,5575,1564,5939,81,846,2837,364,120,0.142448223607,0.0612897794241,0.263343997306,0.280538116592,0.32463377673
hernj001,millk004,25,6,26,R,0,8,12,1,hernj001_millk004,0.24,0.269230769231,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,4024,1159,4422,23,659,2173,398,109,0.149027589326,0.0900045228403,0.262098597919,0.288021868787,0.35210312076
hernj001,neagd001,37,6,40,L,0,14,10,3,hernj001_neagd001,0.162162162162,0.225,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,1761,500,1951,23,278,1088,190,47,0.142491030241,0.09738595592,0.256278831369,0.283929585463,0.353664787289
hernj001,ortir001,25,5,30,R,0,6,11,5,hernj001_ortir001,0.2,0.333333333333,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,1724,470,2010,24,268,891,286,57,0.133333333333,0.142288557214,0.233830845771,0.272621809745,0.376119402985
hernj001,oswar001,26,8,26,R,0,7,14,0,hernj001_oswar001,0.307692307692,0.307692307692,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,2720,767,2929,37,530,1475,209,76,0.180949129396,0.0713554114032,0.261864117446,0.281985294118,0.333219528849
hernj001,reyns001,48,9,52,R,0,14,11,4,hernj001_reyns001,0.1875,0.25,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,1775,554,1925,13,273,1082,150,51,0.141818181818,0.0779220779221,0.287792207792,0.312112676056,0.365714285714
hernj001,ruetk001,35,11,39,L,0,6,17,4,hernj001_ruetk001,0.314285714286,0.384615384615,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,2168,628,2402,26,189,1213,234,61,0.078684429642,0.097418817652,0.261448792673,0.289667896679,0.358867610325
hernj001,schmj001,32,4,33,R,0,11,13,1,hernj001_schmj001,0.125,0.151515151515,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,2355,619,2655,30,462,1229,300,68,0.174011299435,0.112994350282,0.233145009416,0.262845010616,0.346139359699
hernj001,valdi001,25,7,30,R,0,8,13,5,hernj001_valdi001,0.28,0.4,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,1509,402,1643,16,226,816,134,48,0.137553256239,0.0815581253804,0.244674376141,0.266401590457,0.326232501522
hernj001,wolfr001,26,10,28,L,0,8,21,2,hernj001_wolfr001,0.384615384615,0.428571428571,810,200,884,0,251,395,74,26,0.246913580247,0.309954751131,0.283936651584,0.0837104072398,0.226244343891,2540,679,2856,28,459,1409,316,80,0.160714285714,0.110644257703,0.237745098039,0.267322834646,0.348389355742
sancg001,dickr001,22,8,26,R,2,3,22,4,sancg001_dickr001,0.363636363636,0.461538461538,166,43,189,2,28,103,23,6,0.259036144578,0.349206349206,0.148148148148,0.121693121693,0.227513227513,722,181,799,9,121,365,77,25,0.151439299124,0.0963704630788,0.226533166458,0.250692520776,0.322903629537
sancg001,gally001,38,10,43,R,0,8,22,5,sancg001_gally001,0.263157894737,0.348837209302,166,43,189,2,28,103,23,6,0.259036144578,0.349206349206,0.148148148148,0.121693121693,0.227513227513,972,278,1097,14,207,535,125,29,0.18869644485,0.113947128532,0.253418413856,0.286008230453,0.367365542388
sancg001,hallr001,27,7,27,R,0,5,17,0,sancg001_hallr001,0.259259259259,0.259259259259,166,43,189,2,28,103,23,6,0.259036144578,0.349206349206,0.148148148148,0.121693121693,0.227513227513,3914,1051,4187,37,749,1899,273,96,0.178887031287,0.0652018151421,0.251015046573,0.268523249872,0.316216861715
sancg001,hamec001,33,9,36,L,0,7,23,3,sancg001_hamec001,0.272727272727,0.333333333333,166,43,189,2,28,103,23,6,0.259036144578,0.349206349206,0.148148148148,0.121693121693,0.227513227513,2123,562,2287,17,498,1214,164,58,0.217752514211,0.0717096633144,0.245736773065,0.264719736222,0.31744643638
sancg001,niesj001,26,7,31,L,0,3,15,5,sancg001_niesj001,0.269230769231,0.387096774194,166,43,189,2,28,103,23,6,0.259036144578,0.349206349206,0.148148148148,0.121693121693,0.227513227513,466,121,516,2,91,226,50,15,0.176356589147,0.0968992248062,0.234496124031,0.259656652361,0.331395348837
sancg001,woodt004,20,2,26,L,0,2,4,6,sancg001_woodt004,0.1,0.307692307692,166,43,189,2,28,103,23,6,0.259036144578,0.349206349206,0.148148148148,0.121693121693,0.227513227513,262,80,292,4,40,182,30,9,0.13698630137,0.102739726027,0.27397260274,0.30534351145,0.376712328767
trumm001,darvy001,25,4,27,R,0,10,6,2,trumm001_darvy001,0.16,0.222222222222,102,25,107,0,31,59,5,3,0.245098039216,0.280373831776,0.289719626168,0.0467289719626,0.233644859813,185,48,210,2,57,98,25,7,0.271428571429,0.119047619048,0.228571428571,0.259459459459,0.347619047619
trumm001,hernf002,39,10,40,R,0,13,22,1,trumm001_hernf002,0.25641025641,0.275,102,25,107,0,31,59,5,3,0.245098039216,0.280373831776,0.289719626168,0.0467289719626,0.233644859813,3196,855,3514,29,734,1508,318,79,0.208878770632,0.0904951622083,0.243312464428,0.267521902378,0.333807626636
trumm001,holld003,38,11,40,L,0,8,31,2,trumm001_holld003,0.289473684211,0.325,102,25,107,0,31,59,5,3,0.245098039216,0.280373831776,0.289719626168,0.0467289719626,0.233644859813,511,156,553,9,97,346,42,16,0.175406871609,0.0759493670886,0.282097649186,0.305283757339,0.358047016275
torry001,billc001,24,8,27,R,1,4,12,3,torry001_billc001,0.333333333333,0.407407407407,153,39,173,3,26,77,20,5,0.254901960784,0.341040462428,0.150289017341,0.115606936416,0.225433526012,1106,304,1257,21,255,580,151,36,0.202863961814,0.120127287192,0.24184566428,0.27486437613,0.361972951472
torry001,cainm001,40,12,47,R,0,8,24,7,torry001_cainm001,0.3,0.404255319149,153,39,173,3,26,77,20,5,0.254901960784,0.341040462428,0.150289017341,0.115606936416,0.225433526012,1971,505,2227,24,398,1050,256,56,0.178715761114,0.11495285137,0.226762460709,0.256215119229,0.341715312079
